city,state_name
Garden City,Oklahoma
Douglas,Wyoming
Vance,South Carolina
Stony Brook,New York
Frazer,Pennsylvania
"""wash.,""",District of Columbia
Meriden,New Hampshire
Hermiston,Oregon
Stratford,Iowa
Cartersville,Georgia
Pleasanton,California
"Rockville, Md 20853 2031",Maryland
San Louis Obispo,California
West Richland,Washington
N Wales,Pennsylvania
Pepper Pike,Ohio
East. Stroudsburg,Pennsylvania
"Gaithersburg, Md 20878 2",Maryland
Whitewater,Missouri
Louisiana,Louisiana
Danvers,Massachusetts
Palmerton,Pennsylvania
Buenavista,Virginia
Chandker,Arizona
Americus,Kansas
"Locust Grove, Va 22508 5",Virginia
Belding,Michigan
Canton,Oklahoma
Stephens City,Washington
Irving,Texas
Silver Lake,Kansas
Smithville,Texas
Parma,Ohio
Morgantown,Indiana
Caspar,California
Union Grove,Wisconsin
Belleview,Florida
Berwyn,Maryland
Pine Grove Mills,Pennsylvania
San Mateo,California
Saint Marys,Georgia
Palos Height,Illinois
Universitypark,Maryland
Highland Hills,New York
Winfield,West Virginia
Draper,Virginia
Denton,North Carolina
Montgomery Creek,California
Apache Jct,Arizona
Gainesville,Missouri
Third Lake,Illinois
Port St. Lucie,Florida
Cardiff by the Sea,California
Brookpark,Ohio
Chalmette,Louisiana
Zanesville,Ohio
Quzhou,Oregon
Whiting,Indiana
Casanova,Virginia
Gatihersburg,Maryland
Holly Hill,Florida
Trumbull,Connecticut
Lemont,Pennsylvania
Beavercreek,Ohio
Paterson,New Jersey
Peapack,New Jersey
Lehigh Acres,Florida
Moncks Corner,South Carolina
Kirtland Afb,New Mexico
Marksville,Louisiana
Roslyn Hieghts,New York
Sturbridge,Massachusetts
Mountain City,Tennessee
Orient,New York
Windmere,Florida
Lake Hughes,California
Bastian,Virginia
Horizon City,Texas
Candia,New Hampshire
Equinunk,Pennsylvania
Bloomfield,Indiana
Washington,Virginia
Strasburg,Virginia
Metropolis,Illinois
Pulaski,Pennsylvania
Verona,Wisconsin
N Huntingdon,Pennsylvania
Intl Falls,Minnesota
Bellrose Village,New York
Bountiful,Utah
Bergenfie,New Jersey
North Woostock,New Hampshire
Lodi,California
Sunnyvale,California
Ho Chi Minh City,Military Americas
Canon,Ohio
Massapequa,New York
Thomaston,Georgia
Lakeland,Florida
Nanjemox,Maryland
Mandaree,North Dakota
Paige,Texas
Marshall,Texas
Marthasville,Missouri
"Washington, Dc 20016 404",Maryland
Winton,North Carolina
Woodmere,Ohio
Florence,Kentucky
Baskin Ridge,New Jersey
Rockbdge Bath,Virginia
Coopersburg,Pennsylvania
Woodward,Oklahoma
Franklin,Kentucky
Rural Hall,North Carolina
Eielson Afb,Alaska
East Patchogue,New York
Verona,Virginia
Quaker Hill,Connecticut
El Centro,California
Lagrange,Indiana
Lincolnton,North Carolina
Roy Daviason,Virginia
"Mount Rainier, Md 20712",District of Columbia
Gig Harbour,Washington
Riverview,Florida
Eagle Point,Oregon
Derry,Pennsylvania
Poca,West Virginia
Eagelville,Pennsylvania
Wharton,New Jersey
College Park,Virginia
Stamford,New Hampshire
Lake Dallas,Texas
Marlboro,Maryland
Coeur D Alene,Idaho
Coeur D' Alene,Idaho
Columbus,Ohio
Tonawanda,New York
Medicine Lake,Minnesota
Berlin,New Jersey
Baltinore,Maryland
Wilmette,Illinois
Federalway,Washington
Luquillo,Puerto Rico
Tewksbury,New Jersey
Fallmouth,Virginia
Recluse,Wyoming
Olney,Maryland
Park Hills,Kentucky
Kiefer,Oklahoma
Newcastle,Washington
Seaville,New Jersey
St.Paul,Minnesota
Thief River Falls,Minnesota
Tallapoosa,Georgia
Canandaigua,New York
Kennedale,Texas
Jeannette,Pennsylvania
Salem,Missouri
Ronceverte,West Virginia
Carver,Minnesota
Woodland Hills,California
Milford,Michigan
Franklin,Tennessee
Alexansria,Virginia
Seymour,Indiana
Merriam,Kansas
Dillon Beach,California
Washington D.C.,Maryland
Adamsburg,Pennsylvania
Woodbridge,New Jersey
Gautier,Mississippi
Russellville,Kentucky
Highland,Indiana
Hindsale,Illinois
Irasburg,Vermont
Port Royal,Pennsylvania
North Redington Beach,Florida
Echo,Oregon
Delhi,New York
Mayfield Hts.,Ohio
Sumrall,Mississippi
N. Canton,Ohio
Dumpfries,Virginia
Mesa,Arizona
Dahlgren,Virginia
W Saint Paul,Minnesota
Paradise Vly.,Arizona
Universal Cty,California
Brush Prairie,Washington
Mount Vernon,Indiana
Breiningsville,Pennsylvania
Fowler,California
Downey,New York
Yountville,California
Hazard,Kentucky
Anderson,California
Apo Ae,Maryland
Cayey,Puerto Rico
Santa Fe Springs,California
Chardon,Ohio
Apo Aa,Florida
Powells Point,North Carolina
Poolsville,Maryland
Sandy Spring,Maryland
West Windsor,New Jersey
Maryland Hts,Missouri
Burlington Township,New Jersey
Taipei,Military Pacific
Berrien Springs,Michigan
Rivervail,New Jersey
Carmel,New York
Santee,South Carolina
Merion,Pennsylvania
Yipsilanti,Michigan
McHenry,Illinois
Arl,Virginia
Levittown,Pennsylvania
Rawlings,Virginia
Holloway,Ohio
Brookline Station,Missouri
Keithville,Louisiana
Seabrook,New Hampshire
Otsego,Minnesota
Springfield Gardens,New York
Woobury,New York
Baltic,Connecticut
Talladega,Alabama
Saint Michaels,Maryland
Verndon,Nebraska
San Luis Obisp,California
Williamsbur,Virginia
Marathon,Florida
Brightwood,Virginia
Edgewater,Virginia
West Plains,Missouri
Ninde,Virginia
Champagne,Illinois
N Y,New York
Trinidad,Colorado
Watertown,Minnesota
Offutt Afb,Nebraska
East Lyme,Connecticut
Cushing,Maine
Port Clinton,Ohio
Leytonsville,Maryland
Monrovia,Maryland
"Bethesda, Md 20814 1315",Virginia
Ocala,Florida
Freeport,Maine
Mont Vernon,New Hampshire
Palm Desert,California
N Hollywood,California
Dover,Ohio
West Newbury,Massachusetts
Langley,Washington
S.Plainfied,New Jersey
Newport News,Montana
Trenton,South Carolina
Cedar Rapids,Iowa
Yardville,New Jersey
Sheepsprings,New Mexico
Saint Cloud,Minnesota
Shiprock,New Mexico
Mecersburg,Pennsylvania
Mission,South Dakota
Dahlonega,Georgia
Hobbs,New Mexico
Auxvasse,Missouri
Cazadero,California
Chengdu,Military Pacific
E. Patchogue,New York
Lavellette,New Jersey
Coconut Creek,Florida
Wendell,North Carolina
Estell Manor,New Jersey
Cool,California
Woodbridge,Maryland
Cllinton,Mississippi
Wilson,North Carolina
Parkville,Maryland
Clatskanie,Oregon
Sharpsburg,North Carolina
St. Augeston,Florida
Shorline,Washington
Woodsburgh,New York
West Chazy,New York
Wallingford,Pennsylvania
"Washington, Dc 20013",Virginia
Reading,Massachusetts
Harrisonburg,Virginia
Eureka Springs,Arkansas
Carlton,Minnesota
Ham Lake,Minnesota
Pelham,North Carolina
Clinton,New York
Eighty Four,Pennsylvania
S Portland,Maine
Tower Lakes,Illinois
Magnolia,Texas
St. Clair Shore,Michigan
Port Jeff Sta,New York
Avon,Connecticut
Bainbridge Is,Washington
Biddeford Pl,Maine
Covington,Georgia
Glenfield,New York
Potomac Falls,Virginia
Mcpherson,Kansas
Butler,Maryland
La Canada,California
Broadway,North Carolina
Pawlet,Vermont
Keasbey,New Jersey
Melrude,Minnesota
Lorane,Oregon
Greenville,North Carolina
Sunset Beach,North Carolina
Blue Creek,Ohio
West Kennebunk,Maine
Stoystown,Pennsylvania
La Crosse,Kansas
Franklin,West Virginia
Berkshire,Maryland
Elverta,California
Buxton,Maine
Hamden,Connecticut
Dillsburg,Pennsylvania
Wildomar,California
Ocean Beach,New York
Pedricktown,New Jersey
Wellsburg,West Virginia
Blue Ridge,Virginia
Sevilla,Military Europe
Glen Bernie,Maryland
"Dumfries, Va 22025 3619",Virginia
Dpo,Military Europe
Greene,New York
Ny,New York
Hayden,Idaho
Chunchula,Alabama
Alexandria Bay,New York
Blen Ridge,New Jersey
Allenstown,New Hampshire
Dundalle,Maryland
National City,California
Santa Ritagu,Guam
Highland Heights,Kentucky
Hilton Head Island,South Carolina
Petersburg,Illinois
Lake Hiawatha,New Jersey
Fort Valley,Virginia
Lansing,New York
Barnardsville,North Carolina
Flora,Indiana
Piermont,New York
Deale,Maryland
Sumerduck,Virginia
"New Carrolltn, Md 20784",Maryland
West Nyack,New York
Calloway,Maryland
Lilburn,Georgia
Lithia Spgs,Georgia
Angola,New York
W. Cornwall,Connecticut
Depere,Wisconsin
Newburg,Maryland
Indianola,Washington
Nicasio,California
Springfield,New Jersey
Surgoinsville,Tennessee
Burley,Idaho
Grand Isle,Vermont
N.Y.,New York
Franklin,Wisconsin
Ulster,Pennsylvania
Bluemont,Virginia
New Smyrna Beac,Florida
Natrona Hts,Pennsylvania
Topsham,Maine
Tuscarora,Maryland
Viroqua,Wisconsin
Kelleys Island,Ohio
Stratford,New Jersey
Emersor,New Jersey
Pt Of Rocks,Maryland
Bluffton,Indiana
Toughkenamon,Pennsylvania
Bartonville,Illinois
Lake Helen,Florida
Sharps,Virginia
Marlborough,Connecticut
Bellport,New York
Holly Ridge,North Carolina
Pardeeville,Wisconsin
Pateros,Washington
Helena,Montana
Milmay,New Jersey
El Monte,California
Skipwith,Virginia
Andrews,South Carolina
White Hall,Arkansas
Lawson,Missouri
Grade,Nevada
"Linden, Va 22642 1706",Virginia
Mc Queeney,Texas
Hebron,Kentucky
Hill Country Village,Texas
Leeds,Massachusetts
Carmichael,California
Wetumpka,Alabama
Waco,Kentucky
Malibu,California
Edgewood,Maryland
Blandon,Pennsylvania
Holland,Massachusetts
"Potomac, Md 20854 2633",Maryland
Bloomfieldhills,Michigan
New Brunfels,Texas
Chester,Virginia
Rio Piedras,Puerto Rico
Swansboro,North Carolina
Oglethorpe,Georgia
Davidsonville,Maryland
Inver Heights,Minnesota
Charlottesville,Virginia
Waverly,Pennsylvania
Clayton,California
Vestal,New York
Saint Augusta,Minnesota
Ladera Ranch,California
Waterford,Pennsylvania
Moon Twp,Pennsylvania
Northwood,New Hampshire
Tantallon,Maryland
Gloucester Point,Virginia
Poughkeepsie,New York
Manteo,North Carolina
Canyon Lake,Texas
Alton,New Hampshire
Rose City,Michigan
Ravena,New York
Greensboro,North Carolina
Suncook,New Hampshire
Newry,Maine
Richmond,Illinois
NULL,New Jersey
Nixa,Missouri
St Louis Park,Minnesota
Blue Diamond,Nevada
Fort Defiance,Arizona
Wrenshall,Minnesota
Blauvelt,New York
Gwynedd Valley,Pennsylvania
Du Quoin,Illinois
Labadie,Missouri
Deer Park,Illinois
Ivanhoe,North Carolina
Hyde Park,Utah
Buckholts,Texas
Concord,North Carolina
Bonham,Texas
Grand Forks,North Dakota
Danville,Iowa
Dorothy,West Virginia
Mountain House,California
Lindley,New York
New Milford,New Jersey
Tavernier,Florida
Butte,Montana
Belmont,California
Lake Pleasant,New York
South Hackensack,New Jersey
Columbia,Ohio
Wooods Hole,Massachusetts
Merrill,New York
Carson,California
Elizabeth,Colorado
Valley Village,California
Cumming,Iowa
Carlos,Minnesota
Panorama City,California
Miami Shores,Florida
Liberty,Pennsylvania
La Moille,Illinois
Hurst,Texas
Elliottsburg,Pennsylvania
Wellsville,New York
Cordele,Georgia
Cortez,Colorado
Galax,Virginia
Auburn Hills,Michigan
Freeville,New York
Ridgefield,New Jersey
West Greenwich,Rhode Island
"Ashburn, Va 20148 5671",Virginia
Bainbridge Island,Washington
Hilliard,Ohio
San Marcos,California
Ozona,Florida
Parkersburg,West Virginia
Oconto,Wisconsin
Delano,Minnesota
Rch Cucamonga,California
Hllcrst Heights,Maryland
S Burlington,Vermont
Isle Of Palms,South Carolina
Frlington,Virginia
Acton,Maine
Mays Landing,New Jersey
Pine City,Minnesota
North Irwin,Pennsylvania
Ft Washington,Maryland
Coto de Caza,California
Murshfield,Wisconsin
Henry,Virginia
Highlnds Rnch,Colorado
Oracle,Arizona
Haven Beach,New Jersey
Maples,Florida
Amity,Oregon
Ballston Spa,New York
Hudson,New York
Langley,Oklahoma
Wallace,North Carolina
Swanton,Ohio
Cheektowaga,New York
San Juan Capo,California
Clarence,New York
Lousville,Nevada
Laurel Hill,North Carolina
Hesston,Pennsylvania
Kinnelon,New Jersey
Graham,Washington
Troy,Alabama
Cold Spring Harbo,New York
Newburypark,California
No Woodmere,New York
Lake in the Hills,Illinois
Middltown,Maryland
Prior Lake,Minnesota
Leverett,Massachusetts
East Rockaway,New York
Sherwood,Wisconsin
Saint Clair Shores,Michigan
Villalba,Puerto Rico
N Nettleton,Mississippi
Leon,Virginia
Layonsville,Maryland
Flint,Texas
Grimes,Iowa
Lummi Island,Washington
Fordland,Missouri
West Pawlet,Vermont
Harrah,Oklahoma
Seabrook Isl,South Carolina
Nutley,New Jersey
Damascus,Oregon
Frisco,Colorado
Charles County,Maryland
La Pointe,Wisconsin
Doon,Iowa
Fort Pierce,Florida
New South Wales,District of Columbia
Lithia Springs,Georgia
South Pasadena,Florida
Sterlington,Louisiana
Mahanoy,Pennsylvania
Versailles,Missouri
Bush,Louisiana
Marion,Maryland
Rosenberg,Texas
Helper,Utah
Barclay,Maryland
Barrington,New Jersey
Stallings,North Carolina
Jetersville,Virginia
Olmsted Twp,Ohio
North Manchester,Indiana
Hammondsport,New York
Kingman,Arizona
Shermans Dale,Pennsylvania
Huntingdon Vall,Pennsylvania
Clear Lake,Minnesota
Coos Bay,Oregon
Port Republic,New Jersey
Rye Brock,New York
Wes Yarmouth,Massachusetts
Pooleville,Maryland
Corpus Christie,Texas
Cantonment,Florida
Summerfield,Texas
Brooks,Georgia
Hamilton,Massachusetts
Mount Vernon,Illinois
Zelienople,Pennsylvania
Fort Edward,New York
Port Chester,New York
Franklin,Indiana
Brookline,Missouri
Ontario,California
Harvey,Illinois
Charlottsville,Virginia
East Haven,Vermont
Carthage,Texas
Michigantown,Indiana
Alpine,Utah
Forest Hts,Maryland
Hudson,Illinois
Loxahattchee,Florida
Rillton,Pennsylvania
E Thetford,Vermont
PVE,California
Sheffield,Massachusetts
Mount Ephraim,New Jersey
Charlotsville,Virginia
Country Club,Missouri
Jericho,Vermont
Utica,Michigan
Russelville,Texas
Allen Park,Michigan
Selmer,Tennessee
Maria Stein,Ohio
grand lake,Colorado
Eagle,Idaho
Terrace Park,Ohio
Etna,Maine
Pagosa Spgs,Colorado
Pascagoula,Mississippi
Berthoud,Colorado
Yantis,Texas
Wever,Iowa
Monte Sereno,California
De Witt,New York
Orndell,New Jersey
Sherwood Forest,California
Mason,Texas
Freedom,Maine
Old Hickory,Tennessee
Southport,North Carolina
Shewsbury,New Jersey
Keystone,Nebraska
S Fallsburg,New York
Irvine,California
Woodland Park,Colorado
Colchester,Connecticut
Macedonia,Ohio
Clam Gulch,Alaska
Mokena,Illinois
St. Augustine,Florida
Bonita Spgs,Florida
Koshkonong,Missouri
Burnsville,North Carolina
New Philadelphia,Ohio
Prairie Farm,Wisconsin
NULL,Minnesota
La Grange,Texas
Hurt,Virginia
Ewell,Maryland
Danielsville,Pennsylvania
Wadmalaw Island,South Carolina
Fort Dodge,Iowa
Harrisburg,Oregon
Kingston,Massachusetts
Redding Ridge,Connecticut
Marcy,New York
Batesville,Virginia
Oregon House,California
Woodhull,New York
Montrose,New York
Frenchtown,New Jersey
Chisholm,Minnesota
Ryebrook,New York
Stone Ridge,New York
Sabana Seca,Puerto Rico
Chnatilly,Virginia
Colbert,Georgia
Fairport,New York
Amerust,New York
W. Los Angeles,California
Grand Junction,Michigan
Upper St Clair,Pennsylvania
Middle Grove,New York
Stafford,Texas
Sedalia,Colorado
Wawatosa,Wisconsin
North Royalton,Ohio
Whitehall,Pennsylvania
Nathrop,Colorado
Travis Afb,California
Texas City,Texas
Waverly,New York
Fort Belvoir,Virginia
Auroa,Illinois
Coalville,Utah
Fort Lewis,Washington
Rolling Hills,California
E Brunswick,New Jersey
Ewing,New Jersey
Garden Grive,California
Towanda,Pennsylvania
Franklin Park,New Jersey
Farmbranch,Texas
Ridgeway,Virginia
Grand Prairie,Texas
Middletown,Ohio
Glen Falls,New York
Piedmont,Missouri
Stockton Springs,Maine
Venice,California
Palo Atlo,California
Linesville,Pennsylvania
Phillipston,Massachusetts
Rapidan,Virginia
Orange,Virginia
Waynesville,Missouri
Homer,Alaska
Edgewater,Florida
Navesink,New Jersey
Loves Park,Illinois
South Berwick,Maine
Purvis,Mississippi
Upper Makefield,Pennsylvania
Helena,Arkansas
Mora,New Mexico
Mirror Lake,New Hampshire
North Smithfield,Rhode Island
Glade Hill,Virginia
Wake Island,Hawaii
Phhoenix,Arizona
Allendal,Michigan
Ocean Veiw,Delaware
Heaven,New York
Washinington,District of Columbia
Briarcliff Manor,New York
Logan Twp,New Jersey
Bridgewater,Vermont
Fredrick,Maryland
Bethel,Vermont
Shippenville,Pennsylvania
Island Lake,Illinois
New Salem,Pennsylvania
Northumberlnd,Pennsylvania
Indian Creek Village,Florida
Westwego,Louisiana
Gran Rapiios,Michigan
"Washington, Dc 20037 221",Maryland
"Bethesda, Md 20817 1251",Maryland
West Easton,Pennsylvania
Salem,West Virginia
North Bellmore,New York
Henniker,New Hampshire
Jefferson,North Carolina
"Washington, Dc 20002 341",Virginia
Saddle River,New Jersey
Whitman,Massachusetts
Lalitpur,Military Pacific
Etters,Pennsylvania
"Mount Airy, MD",Maryland
Lawrenceburg,Tennessee
Turners Falls,Massachusetts
Wilminton,Delaware
Manchester,Massachusetts
Middle River,Minnesota
Archer,Florida
Carthage,North Carolina
Jeffersonvlle,Vermont
Alachua,Florida
Normandy Beach,New Jersey
Peoria,Arizona
Grennfield,New Hampshire
Naples,Florida
Cleveland,Missouri
Terra Alta,West Virginia
North Hills,New York
Erda,Utah
Presto,Pennsylvania
Stewartstown,Pennsylvania
Little Elm,Texas
Ashland,Missouri
Hungtington Manor,New York
"Seatle,",Washington
Carrsborg,North Carolina
Ubland,California
La Vista,Nebraska
Bessemer,Alabama
Ft. Collins,Colorado
Dornestown,Maryland
Celebration,Florida
Evanstown,Illinois
Lawrenceburg,Kentucky
Gothenburg,Military Europe
Delta,Pennsylvania
Arlingron,Virginia
W. Lafayette,Indiana
Glenville,West Virginia
Chiba,North Carolina
Stevenson Rnh,California
Atkinson,North Carolina
Chapel Hill,Tennessee
Milwaulkee,Wisconsin
Lavista,Nebraska
Albert Lee,Minnesota
Newton,Pennsylvania
Remson,New York
Dorchester Center,Massachusetts
Whtinsville,Massachusetts
Warrenton,Virginia
West Abington Township,Pennsylvania
Kentwood,California
Somerset,Wisconsin
Belfry,Montana
Petersburg,West Virginia
Granite Falls,Washington
Cranberry,New Jersey
Tremont,Pennsylvania
Fayette,Alabama
Buchanan,New York
Cardwell,Montana
Egg Harbor Twp,New Jersey
Raceland,Louisiana
East Dennis,Massachusetts
Aptos,California
Gaithersburh,Maryland
Eden,Maryland
Cedar Grove,North Carolina
Gibsonia,Pennsylvania
Allenton,Wisconsin
Munroe Falls,Ohio
Council Bluffs,Iowa
Darein,Illinois
Laurel Springs,New Jersey
Pinhole,California
Star City,West Virginia
Richfield,North Carolina
Acton,Massachusetts
Fort Bragg,California
Waycross,Georgia
Fariview,Pennsylvania
"Potomac, Md 20854 5507",Maryland
Ooltewah,Tennessee
Long Meadow,Massachusetts
Park City,Illinois
"Sterling, Va 20165 5191",Virginia
Cochise,Arizona
Rockville Centr,New York
Coventry,Connecticut
West Islip,New York
Troy,Missouri
Eatontown,New Jersey
Monroe,Georgia
Cumberland,Wisconsin
Stevenson,Maryland
